ID,label,key_Region Id,key_MarketPlace Id,key_ASIN,key_Binding Code,key_binding_description,key_brand_code,key_case_pack_quantity,key_classification_code,key_classification_description,key_color_map,key_country_of_origin,key_cpsia_cautionary_statement,key_creation_date,key_currency_code,key_customer_return_method,key_customer_return_policy,key_delivery_option,key_discontinued_date,key_ean,key_esrb_age_rating,key_esrb_descriptors,key_excluded_direct_browse_node_id,key_fedas_id,key_fma_qualified_price_max,key_fma_override,key_Product Group Code,key_Product Group Description,key_has_ean,key_has_online_play,key_has_platform,key_has_recommended_browse_nodes,key_has_upc,key_inner_package_type,key_is_adult_product,key_is_advantage,key_is_certified_organic,key_is_conveyable,key_is_discontinued,key_is_manufacture_on_demand,key_is_phone_upgradeable,key_Is Sortable,key_is_super_saver_shipping_excl,key_isbn,key_item_classification_id,key_item_display_diameter,key_item_display_height,key_item_display_length,key_item_display_length_uom,key_item_display_volume,key_item_display_volume_uom,key_item_display_weight,key_item_display_weight_uom,key_item_display_width,key_item_height,key_item_length,key_item_name,key_item_package_quantity,key_item_weight,key_item_width,key_language_code,key_manufacturer_name,key_manufacturer_sku,key_manufacturer_vendor_code,key_max_weight_recommendation,key_mfg_series_number,key_min_weight_recommendation,key_model_number,key_monthly_recurring_charge,key_number_of_items,key_number_of_licenses,key_number_of_pages,key_number_of_points,key_ordering_channel,key_preferred_vendor,key_product_sample_received_day,key_product_type,key_product_type_id,key_program_member,key_program_member_code,key_publication_date,key_publication_day,key_publication_month,key_publication_year,key_publisher,key_publisher_code,key_publisher_studio_label,key_recall_description,key_recall_external_identifier,key_recall_notice_expiration_date,key_recall_notice_publication_date,key_recall_notice_receive_date,key_target_gender,key_unit_count,key_upc,key_variation_theme_description,key_variation_theme_id,key_video_game_region,key_video_game_region_description,key_wireless_provider,key_wireless_provider_code,key_pkg_dimensional_uom,key_pkg_height,key_pkg_length,key_pkg_weight,key_pkg_weight_uom,key_pkg_width,key_release_date_embargo_level,key_dw_creation_date,key_dw_last_updated,key_is_deleted,key_last_updated,key_version,key_external_testing_certification,cand_Region Id,cand_MarketPlace Id,cand_ASIN,cand_Binding Code,cand_binding_description,cand_brand_code,cand_case_pack_quantity,cand_classification_code,cand_classification_description,cand_color_map,cand_country_of_origin,cand_cpsia_cautionary_statement,cand_creation_date,cand_currency_code,cand_customer_return_method,cand_customer_return_policy,cand_delivery_option,cand_discontinued_date,cand_ean,cand_esrb_age_rating,cand_esrb_descriptors,cand_excluded_direct_browse_node_id,cand_fedas_id,cand_fma_qualified_price_max,cand_fma_override,cand_Product Group Code,cand_Product Group Description,cand_has_ean,cand_has_online_play,cand_has_platform,cand_has_recommended_browse_nodes,cand_has_upc,cand_inner_package_type,cand_is_adult_product,cand_is_advantage,cand_is_certified_organic,cand_is_conveyable,cand_is_discontinued,cand_is_manufacture_on_demand,cand_is_phone_upgradeable,cand_Is Sortable,cand_is_super_saver_shipping_excl,cand_isbn,cand_item_classification_id,cand_item_display_diameter,cand_item_display_height,cand_item_display_length,cand_item_display_length_uom,cand_item_display_volume,cand_item_display_volume_uom,cand_item_display_weight,cand_item_display_weight_uom,cand_item_display_width,cand_item_height,cand_item_length,cand_item_name,cand_item_package_quantity,cand_item_weight,cand_item_width,cand_language_code,cand_manufacturer_name,cand_manufacturer_sku,cand_manufacturer_vendor_code,cand_max_weight_recommendation,cand_mfg_series_number,cand_min_weight_recommendation,cand_model_number,cand_monthly_recurring_charge,cand_number_of_items,cand_number_of_licenses,cand_number_of_pages,cand_number_of_points,cand_ordering_channel,cand_preferred_vendor,cand_product_sample_received_day,cand_product_type,cand_product_type_id,cand_program_member,cand_program_member_code,cand_publication_date,cand_publication_day,cand_publication_month,cand_publication_year,cand_publisher,cand_publisher_code,cand_publisher_studio_label,cand_recall_description,cand_recall_external_identifier,cand_recall_notice_expiration_date,cand_recall_notice_publication_date,cand_recall_notice_receive_date,cand_target_gender,cand_unit_count,cand_upc,cand_variation_theme_description,cand_variation_theme_id,cand_video_game_region,cand_video_game_region_description,cand_wireless_provider,cand_wireless_provider_code,cand_pkg_dimensional_uom,cand_pkg_height,cand_pkg_length,cand_pkg_weight,cand_pkg_weight_uom,cand_pkg_width,cand_release_date_embargo_level,cand_dw_creation_date,cand_dw_last_updated,cand_is_deleted,cand_last_updated,cand_version,cand_external_testing_certification
6771,1,1,1,B00YB8IND8,pc,Personal Computers,,1,base_product,Base Product,,,,27-May-15,USD,,,,,8.85E+11,,,,,51.72,,147,gl_pc,Y,N,N,N,Y,,,N,,Y,N,N,,N,,,1,,,,,,,,,,12,18.7,"Slim Laptop Backpack, Evecase Lightweight Nylon Water Resistant Multipurpose Rucksack Backpack With Headphone Port fits up to 15.6 Inch Macbook Chromebook Notebook Computer - Black",1,1.322773572,6,en_US,Evecase,,,,,,8.85E+11,,,,,,,,,CARRYING_CASE_OR_BAG,612,,,,,,,,,Evecase,,,,,,,,8.85E+11,COLOR,2,,,,,inches,2.598425194,20.39370077,1.499143382,pounds,15.59055117,,28-May-15,14-Oct-17,N,13-Oct-17,292,,1,1,B015H9JZU4,,,,,variation_parent,Variation Parent,,,,17-Sep-15,USD,,,,,,,,,,,,193,gl_apparel,N,N,N,N,N,,,N,,Y,N,N,,Y,,,4,,,,,,,,,,15.7,11.5,Zeraca Dedicated Ultra Shakeproof Backpack for Laptop Computer E-readers Notebook,1,1.984160358,5,en_US,,,,,,,82005,,,,,,,,,APPAREL,7722,,,,,,,,,,,,,,,,,,COLOR,2,,,,,inches,2,15.7,2.050299037,pounds,11.5,,18-Sep-15,27-Aug-16,N,27-Aug-16,21,
8678,1,1,1,B006JH8T3S,pc,Personal Computers,LOGAM,2,base_product,Base Product,,,no_warning_applicable,8-Dec-11,USD,,,in_store,,97855074355,,,193870011,,82.73,,147,gl_pc,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,1.14,,,,,0.85,pounds,3.7,8.94,2.83,"Logitech HD Pro Webcam C920, Widescreen Video Calling and Recording, 1080p Camera, Desktop or Laptop Webcam",1,0.480607731,7.52,en_US,Logitech,,LOGAM,,,,960-000764,,1,,,,pc_ordering_channel,,6-Dec-14,WEBCAM,6543,,,,,,,,LOGAM,Logitech,,,,,,,1,97855074355,COLOR,2,,,,,inches,3.099999997,8.299999992,0.599657353,pounds,6.199999994,,8-Dec-11,16-Mar-18,N,15-Mar-18,79823,,1,1,B01MY9RZIW,pc,Personal Computers,,,base_product,Base Product,,,,19-Jan-17,USD,,,,,6.00E+11,,,,,,,147,gl_pc,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,Eshion Webcam Web Cameras HD with Built-in Microphone Auto Focusing Black,1,,,en_US,eshion,,,,,,,,,,,,,,,WEBCAM,6543,,,,,,,,,eshion,,,,,,,,6.00E+11,,,,,,,,,,,,,,19-Jan-17,20-Jan-17,N,20-Jan-17,4,
37355,0,1,1,B00ODN0S70,home_improvement,Tools & Home Improvement,DEWAX,1,base_product,Base Product,,,,11-Oct-14,USD,,,,,7.85E+11,,,,,125.04,,469,gl_tools,Y,N,N,Y,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,7.5,14.75,DEWALT DCS387B 20-volt MAX Compact Reciprocating Saw (tool only).,1,5.4,3.5,en_US,Dewalt,,DEWF9,,,,DCS387B,,1,,,,home_improvement_ordering_channel,,,TOOLS,955,,,,,,,,DEWF9,Dewalt,,,,,,,,7.85E+11,STYLE_NAME,165,,,,,inches,3.599999996,14.49999999,5.599741455,pounds,7.499999992,,11-Oct-14,15-Mar-18,N,14-Mar-18,3550,,1,1,B00FMHQ1OU,home_improvement,Tools & Home Improvement,DEWAX,1,base_product,Base Product,,,,4-Oct-13,USD,,,,,7.54E+12,,,541966,,17.78,,469,gl_tools,Y,N,N,Y,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,0.13,pounds,,5.88,4.88,"DEWALT DWASPTRI Hook and Loop Triangle Sandpaper Assorted, 12-Pack",1,0.13,0.83,en_US,Dewalt,,DEWF9,,,,DWASPTRI,,1,,,,home_improvement_ordering_channel,,,TOOLS,955,,,,,,,,DEWF9,Dewalt,,,,,,,,7.88E+11,,,,,,,inches,0.899999999,5.599999994,0.15,pounds,4.599999995,,4-Oct-13,22-Jan-18,N,22-Jan-18,784,
34937,0,1,1,B00BLNY1S2,kitchen,Kitchen,UNJNM,12,base_product,Base Product,Black,,,26-Feb-13,USD,,,,,7.66E+12,,,,,10.17,,79,gl_kitchen,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,9.25,inches,,,0.08,kilograms,,13.44,9.06,12ft Plastic Black Polka Dot Pennant Banner,1,,0.06,en_US,Unique Party Favors,,UNJ39,,,,10020,,1,,,,kitchen_ordering_channel,,22-Jul-14,KITCHEN,6419,,,,,,,,UNJ39,Unique Party Favors,,,,,,unisex,1,1.12E+11,,,,,,,inches,0.393700787,11.41732282,0.044092002,pounds,9.212598416,,27-Feb-13,29-Dec-17,N,28-Dec-17,1678,,1,1,B00CLW4TT8,kitchen,Kitchen,UNJNM,12,base_product,Base Product,Pink,,,1-May-13,USD,,non_returnable,,,5.06E+12,,,723477011,,10.17,,79,gl_kitchen,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,3.65,meters,,,0.08,kilograms,,13.44,9.06,12ft Hot Pink Polka Dot Pennant Banner,1,0.17636981,0.06,en_US,Unique Party Favors,,UNJ39,,,,10025,,1,,,,kitchen_ordering_channel,,13-Apr-16,TOYS_AND_GAMES,6335,,,,,,,,UNJ39,Unique Party Favors,,,,,,unisex,,7.49E+11,,,,,,,inches,0.393700787,9.448818888,0.088184905,pounds,2.755905509,,2-May-13,22-Mar-18,N,21-Mar-18,4235,
2900,0,1,1,B01JUKY89O,consumer_electronics,Electronics,,,base_product,Base Product,,,,6-Aug-16,USD,,,,,,,,,,,,421,gl_camera,N,N,N,N,N,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,1.97,5.91,Easy DIY 190 degree Wide Viewing Angle Door Peephole Viewer Detachable Door Camera (Chrome Color),1,,5.51,en_US,Intro-Advanced Technologies LTD.,,,,,,C190R,,,,,,,,,ACCESSORY_OR_PART_OR_SUPPLY,600,,,,,,,,,Intro-Advanced Technologies LTD.,,,,,,,,,,,,,,,inches,1.97,5.91,1.1,pounds,5.51,,7-Aug-16,25-Mar-18,N,24-Mar-18,72,,1,1,B015NZBK3W,consumer_electronics,Electronics,,1,base_product,Base Product,,,,22-Sep-15,USD,,,,,7.04E+11,,,,,181.84,,421,gl_camera,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,2.91,3.8,"Titathink TT522PW-PRO Wireless HD 720P Micro Covert Hidden Spy Network IP Camera, Wide Viewing Angle, Outdoor IP67 Waterproof, Motion Detection, SD Recording, WiFi / POE / LAN, APP for iOS/Android",1,0.86,0.95,en_US,Titathink,,,,,,TT522PW-B,,,,,,,,,SURVEILANCE_SYSTEMS,703,,,,,,,,,Titathink,,,,,,,,7.04E+11,,,,,,,inches,3.299999997,8.699999991,1.499999999,pounds,5.799999994,,22-Sep-15,10-Feb-17,N,10-Feb-17,162,
39976,0,1,1,B00N5N5E32,health_and_beauty,Health and Beauty,INSZU,4,base_product,Base Product,,,,30-Aug-14,USD,,,,,8.50E+11,,,,,127.7,,194,gl_beauty,Y,N,N,Y,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,2.6,12,"InStyler Max 2-Way Rotating Iron, Purple 1-1/4 Inch",1,,5.5,en_US,InStyler,,TRGEC,,,,30349,,1,,,,kitchen_ordering_channel,,,BEAUTY,3606,,,2-Sep-14,2,9,2014,,TRGEC,InStyler,,,,,,,1,8.50E+11,,,,,,,inches,2.899999997,13.49999999,1.450641684,pounds,6.099999994,,31-Aug-14,3-Jan-18,N,3-Jan-18,33225,,1,1,B01A8N0D6O,miscellaneous,Misc.,,,base_product,Base Product,,,,6-Jan-16,USD,,,,,7.14E+11,,,,,,,194,gl_beauty,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,,,,1.968503935,1.968503935,Japan Hair Color Wax Instant Hair Colour Wax High Quality - Blue,,18.75,3.93700787,en_US,,,,,,,,,,,,,,,,BEAUTY,3606,,,,,,,,,,,,,,,,1,7.14E+11,,,,,,,,,,,,,,7-Jan-16,29-Mar-16,N,28-Mar-16,6,
26887,1,1,1,B00278TZ36,health_and_beauty,Health and Beauty,GNCAA,4,base_product,Base Product,,,,22-Apr-09,USD,,,,,48107170028,,,6973704011,,78.49,,121,gl_drugstore,Y,N,N,Y,Y,,N,N,,Y,N,N,,Y,,,1,,1,1,inches,,,6,pounds,1,10,10,"GNC Pro Performance AMP Amplified Mass XXX Weight Gainer, Chocolate, 6 Pound",1,6.55,10,en_US,GNC,,GNCAB,,,,,,1,,,,kitchen_ordering_channel,,3-Jun-13,HEALTH_PERSONAL_CARE,1203,,,20-Jan-15,20,1,2015,,GNCAB,GNC,,,,,,unisex,6,48107170028,FLAVOR_NAME,40,,,,,inches,6.499999993,12.19999999,6.449999995,pounds,9.299999991,,4-Jan-11,10-Mar-18,N,9-Mar-18,601546,,1,1,B01MXEFAKT,health_and_beauty,Health and Beauty,AKBZ9,,base_product,Base Product,,,,9-Nov-16,USD,,,,,6.66E+11,,,228013,,42.18,,121,gl_drugstore,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,6,inches,,,2,pounds,,9.787,5.934,"MHP, Up Your Mass High Protein Super Weight Gainer, Chocolate, 2.35 Pounds",1,2.35,5.934,en_US,Maximum Human Performance,,MC8KB,,,,96100,,1,,,,kitchen_ordering_channel,,19-May-17,HEALTH_PERSONAL_CARE,1203,,,14-Nov-16,14,11,2016,,MC8KB,Maximum Human Performance,,,,,,unisex,2,6.66E+11,FLAVOR/SIZE,65,,,,,inches,5.849999994,9.94999999,2.709999998,pounds,5.849999994,,10-Nov-16,25-Feb-18,N,25-Feb-18,392,
48005,1,1,1,B01IO1VPYG,toy,Toy,WORM3,,base_product,Base Product,,,,18-Jul-16,USD,,,,,8.13E+11,,,,,103.54,,21,gl_toy,Y,N,N,N,Y,,N,N,,Y,N,N,,N,,,1,,,,,,,,,,7.75,12,"World Tech Toys Elite Mini Orion Spy Drone 2.4GHz 4.5CH Picture/Video Camera RC Quadcopter, White, 12 x 7.75 x 4.25",1,2,4.25,en_US,World Tech Toys,,WORNB,,,,33774,,1,,,,toy_ordering_channel,,,TOYS_AND_GAMES,6335,,,,,,,,WORNB,World Tech Toys,,,,,,unisex,,8.13E+11,,,,,,,inches,9.49999999,11.99999999,2.199999998,pounds,10.49999999,,19-Jul-16,2-Jun-17,N,2-Jun-17,211,,1,1,B01N9I155S,toy,Toy,WORM3,,base_product,Base Product,,,no_warning_applicable,15-Dec-16,USD,,,,,8.13E+11,,,,,154.18,,21,gl_toy,Y,N,N,N,Y,,N,N,,Y,N,N,,N,,,1,,,,,,,,,,12,12,"World Tech Toys Elite Mini Orion 2.4GHz 4.5CH LCD Live-View Camera RC Drone, White/Black/Blue/Red/Glow, 12 x 12 x 4",1,1,4,en_US,World Tech Toys,,WORNB,,,,33884,,1,,,,toy_ordering_channel,,,TOYS_AND_GAMES,6335,,,,,,,,WORNB,World Tech Toys,,,,,,unisex,,8.13E+11,,,,,,,inches,9.488188967,12.51968503,2.850577048,pounds,9.99999999,,16-Dec-16,4-Nov-17,N,3-Nov-17,813,
7784,0,1,1,B01JUKY89O,consumer_electronics,Electronics,,,base_product,Base Product,,,,6-Aug-16,USD,,,,,,,,,,,,421,gl_camera,N,N,N,N,N,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,1.97,5.91,Easy DIY 190 degree Wide Viewing Angle Door Peephole Viewer Detachable Door Camera (Chrome Color),1,,5.51,en_US,Intro-Advanced Technologies LTD.,,,,,,C190R,,,,,,,,,ACCESSORY_OR_PART_OR_SUPPLY,600,,,,,,,,,Intro-Advanced Technologies LTD.,,,,,,,,,,,,,,,inches,1.97,5.91,1.1,pounds,5.51,,7-Aug-16,25-Mar-18,N,24-Mar-18,72,,1,1,B01FTI6HAE,,,,,base_product,Base Product,3,,,18-May-16,USD,,,,,6.01E+11,,,,,53.21,,60,gl_home_improvement,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,GGS 3.5 inch LCD Display Digital Video Door Peephole Viewer 120 Wide Angle Auto 2.0 Mega Pixel Camera,1,,,en_US,GGS,,,,,,,,,,,,,,,HARDWARE,27712,,,,,,,,,GGS,,,,,,,,6.01E+11,COLOR,2,,,,,inches,2.049999998,7.869999992,0.35,pounds,5.589999994,,18-May-16,30-Sep-17,N,29-Sep-17,89,
24647,1,1,1,B00DCMBBWE,,,,,base_product,Base Product,,,,12-Jun-13,USD,,,,,6.10E+11,,,,,256.26,,196,gl_furniture,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"Wooden Kitchen Buffet/Kitchen Cabinet/Side Board,HC-001",1,,,en_US,,,,,,,,,,,,,,,,HOME_FURNITURE_AND_DECOR,929,,,,,,,,,,,,,,,,,6.10E+11,,,,,,,,,,,,,,12-Jun-13,28-Apr-17,N,28-Apr-17,254,,1,1,B00GNDSKL4,kitchen,Kitchen,KIOAS,,base_product,Base Product,Brown,,,13-Nov-13,USD,,,,,8.02E+11,,,,,248.83,,196,gl_furniture,Y,N,N,N,Y,,,N,,N,N,N,,N,,,1,,,,,,,,,,9.5,48.5,"Kings Brand Furniture Wood Console Sideboard Buffet Table with Storage, Walnut",1,63.5,15.5,en_US,"2K Furniture Designs, LLC",,2KFUR,,,,R1320,,,,,,universal_catalog_ordering_channel,,,HOME_FURNITURE_AND_DECOR,929,,,,,,,,2KFUR,"2K Furniture Designs, LLC",,,,,,,,8.02E+11,,,,,,,inches,9.488188967,48.50393696,63.49974532,pounds,15.51181101,,14-Nov-13,27-Oct-17,N,26-Oct-17,106,
23854,0,1,1,B00837ZOI0,health_and_beauty,Health and Beauty,PRPVA,6,base_product,Base Product,,,,16-May-12,USD,,non_returnable,,,7.93E+11,,,,,22.37,,510,gl_luxury_beauty,Y,N,N,Y,Y,,N,N,,Y,N,N,,Y,,,1,,,,,150,milliliters,150,grams,,8,8,"Proraso Shaving Cream, Refreshing and Toning, 5.2 oz",1,0.330693393,2.25,en_US,Bigelow Trading,,BIHIJ,,,,8.00E+12,,1,,,,kitchen_ordering_channel,,2-Feb-13,LUXURY_BEAUTY,34124,,,27-Jun-12,27,6,2012,,BIHIJ,Bigelow Trading,,,,,,male,5.2,7.93E+11,,,,,,,inches,1.699999998,7.899999992,0.399036694,pounds,2.299999998,,19-May-12,25-Mar-18,N,24-Mar-18,37105,,1,1,B01BQTYXY2,miscellaneous,Misc.,,,base_product,Base Product,,,,13-Feb-16,USD,,,,,4.60E+12,,,,,10.97,,194,gl_beauty,Y,N,N,N,N,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,Rapira Swedish Supersteel Double Edge Blades (5 Blades Pack),,,,en_US,,,,,,,,,,,,,,,,BEAUTY,3606,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110231131,pounds,,,14-Feb-16,16-Apr-17,N,15-Apr-17,21,
21342,1,1,1,B005QXO8J0,office_product,Office Product,TEXS9,1,base_product,Base Product,,,,30-Sep-11,USD,,,,,1.52E+11,,,,,35.6,,229,gl_office_product,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,0.4,pounds,,0.7,7.2,"Texas Instruments TI-30X IIS 2-Line Scientific Calculator, Magenta",1,,5.6,en_US,Texas Instruments,,TEXS9,,,,30XIIS/TBL/1L1/AE,,,,,,office_product_ordering_channel,,,CALCULATOR,608,,,,,,,,TEXS9,Texas Instruments,,,,,,,,1.52E+11,COLOR,2,,,,,inches,0.699999999,7.199999993,0.35,pounds,5.599999994,,1-Oct-11,14-Dec-17,N,13-Dec-17,2754,,1,1,B00BDBCMNI,office_product,Office Product,CAKX9,10,base_product,Base Product,,,,9-Feb-13,USD,,,in_store,,79767901875,,,,,27.47,,229,gl_office_product,Y,N,N,Y,Y,,,N,,Y,N,N,,Y,,,1,,5,5,inches,,,0.4,pounds,5,1,9,"Casio fx-300ES PLUS Scientific Calculator, Blue",1,0.43,5.5,en_US,CASIO,,CAZZ9,,,,FX300ES Plus-BU,,1,,,,office_product_ordering_channel,,,CALCULATOR,608,,,,,,,,CAZZ9,CASIO,,,,,,,,79767901875,,,,,,,inches,1.199999999,5.999999994,0.649999999,pounds,4.499999995,,9-Feb-13,16-Feb-18,N,16-Feb-18,11054,
40290,0,1,1,B002ZHRTAK,miscellaneous,Misc.,PFSH9,6,base_product,Base Product,green,,,2-Dec-09,USD,,,,,80313081170,,,,,61.43,,199,gl_pet_products,Y,N,N,N,Y,,,N,,Y,N,N,,N,,,1,,0,0,inches,,,,,0,0.5,25,"PetZoom Pet Park Indoor Pet Potty, 25"" x 20"" x 0.5""",1,3.5,20,en_US,PetZoom,,EMSON,,,,8117,,1,,,,kitchen_ordering_channel,,23-Apr-10,PET_SUPPLIES,937,,,,,,,,EMSON,PetZoom,,,,,,,,80313081170,,,,,,,inches,1.899999998,26.99999997,4.749951515,pounds,21.99999998,,4-Jan-11,7-Apr-17,N,7-Apr-17,3694,,1,1,B00KLRHGZO,miscellaneous,Misc.,VETK7,1,base_product,Base Product,,,choking_hazard_small_parts,28-May-14,USD,,non_returnable,,,7.86E+11,,,,,18.91,,199,gl_pet_products,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,0.65,pounds,,7.75,2,"NaturVet Potty Here Training Aid Spray for Puppies and Dogs, 8 oz Liquid , Made in USA",1,0.65,2,en_US,Garmon Corp,,VETK7,,,,79909011,,1,,,,kitchen_ordering_channel,,18-Dec-15,PET_SUPPLIES,937,,,,,,,,VETK7,Garmon Corp,,,,,,,1,7.86E+11,SIZE_NAME,24,,,,,inches,2.299999998,9.199999991,0.65,pounds,2.399999998,,28-May-14,9-Mar-18,N,8-Mar-18,2540,
2208,1,1,1,B00I8HZNX6,miscellaneous,Misc.,,,base_product,Base Product,,,,4-Feb-14,USD,,,,,4.84E+12,,,,,106.76,,21,gl_toy,Y,N,N,Y,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,11,pounds,,,,Playaboule Patented V3 DLX Lighted Bocce Ball Set,1,0.11,,en_US,Playaboule,,,,,,,,,,,,,,,TOYS_AND_GAMES,6335,,,,,,,,,Playaboule,,,,,,,,6.85E+11,,,,,,,inches,0,0,11.5,pounds,0,,5-Feb-14,14-Jun-17,N,14-Jun-17,160,,1,1,B001HUFAE8,miscellaneous,Misc.,,,base_product,Base Product,,,,9-Oct-08,USD,,,,,,,,,,212.69,,200,gl_sports,N,N,N,Y,N,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,Premium Quality EPCO Tournament Set - 107mm Red and Green Bocce Balls with high quality nylon...,1,,,en_US,EPCO,,,,,,,,,,,,,,,SPORTING_GOODS,954,,,,,,,,,EPCO,,,,,,,,,,,,,,,,,,,,,,4-Jan-11,29-Jan-17,N,28-Jan-17,600075,
9823,0,1,1,B019D9HESO,kitchen,Kitchen,RTICA,12,base_product,Base Product,,,no_warning_applicable,15-Dec-15,USD,,standard,,,7.42E+11,,,374273011,,34.46,,79,gl_kitchen,Y,N,N,Y,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,14,ounces,10,4.5,8.5,RTIC 30 oz. Tumbler,1,1.1,4.5,en_US,RTIC,,SPIG9,,,,RTIC30,,,,,,kitchen_ordering_channel,,,KITCHEN,6419,,,,,,,,SPIG9,RTIC,,,,,,unisex,,7.42E+11,SIZE_NAME/COLOR_NAME,66,,,,,inches,4.015748027,8.346456684,1.005307915,pounds,4.094488185,,15-Dec-15,24-Mar-18,N,24-Mar-18,13413,,1,1,B01LZ9ZCO6,kitchen,Kitchen,,,base_product,Base Product,Purple,,,26-Sep-16,USD,,,,,7.04E+11,,,13217501,,15.32,,79,gl_kitchen,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,11,,,,,,55,grams,14,3.93700787,5.511811018,"Aoocan Handle for Yeti Rambler 30 oz Tumblers, Rtic, Sic Cup Ozark Trail and more Tumbler mug (purple)",1,0.121254244,4.330708657,en_US,Aoocan,,,,,,YK-306,,,,,,kitchen_ordering_channel,,,KITCHEN,6419,,,,,,,,,Aoocan,,,,,,,,7.04E+11,COLOR_NAME,8,,,,,inches,3.899999996,5.199999995,0.13,pounds,4.499999995,,26-Sep-16,1-Mar-18,N,1-Mar-18,135,
50225,0,1,1,B01FVR52SG,,,,,base_product,Base Product,,,,19-May-16,USD,,,,,6.92E+12,,,16340727011,,226.45,,86,gl_lawn_and_garden,Y,N,N,N,N,,,N,,N,N,N,,N,,,1,,,,,,,,,,0.1,62.4,"Abba Patio Retractable Folding Screen Privacy Divider with Steel Pole, 5.2'H, Beige",,,117.6,en_US,Abba Patio,,,,,,APFSN1630B,,,,,,,,,OUTDOOR_LIVING,6420,,,,,,,,,Abba Patio,,,,,,,,,SIZE_NAME,24,,,,,inches,7.499999992,68.49999993,42.44999996,pounds,14.49999999,,19-May-16,15-Mar-18,N,14-Mar-18,220,,1,1,B00LS4THVK,,,,,base_product,Base Product,,,,14-Jul-14,USD,,,,,7.05E+11,,,,,50.4,,86,gl_lawn_and_garden,Y,N,N,N,Y,,,N,,Y,N,N,,Y,,,1,,,,,,,,,,,,"California Net Co. Brown / Khaki Striped Deluxe Outdoor Privacy Screen Mesh Net for Deck, Patio, Balcony, Fence or Swimming Pool. 30"" inches x 180 inches (15 Feet)",1,3,,en_US,California Net Co.©,,,,,,Cali_BrownKhaki,,,,,,,,,OUTDOOR_LIVING,6420,,,,,,,,,California Net Co.©,,,,,,,,7.05E+11,,,,,,,,,,,,,,14-Jul-14,20-Mar-17,N,19-Mar-17,371,
34614,1,1,1,B00TRWXII8,toy,Toy,FUCS9,36,base_product,Base Product,gray,,choking_hazard_small_parts,19-Feb-15,USD,,,,,45559328946,,,165993011,,19.17,,21,gl_toy,Y,N,N,Y,Y,,N,N,,Y,N,N,,Y,,,1,,,6.5,inches,,,0.85,kilograms,,3.75,3.5,Funko POP TV: Futurama - Bender Action Figure,1,0.25,3.5,en_US,Funko,,FUCU9,10,,,5234,,1,,,,toy_ordering_channel,,12-Jan-16,TOYS_AND_GAMES,6335,,,,,,,,FUCU9,Funko,,,,,,unisex,,45559328946,,,,,,,inches,3.299999997,6.499999993,0.3,pounds,4.599999995,,19-Feb-15,17-Mar-18,N,16-Mar-18,6226,,1,1,B01CDEXBEC,toy,Toy,FUCS9,6,base_product,Base Product,orange,,choking_hazard_small_parts,29-Feb-16,USD,,,,,6.51E+11,,,,,32.02,,21,gl_toy,Y,N,N,N,Y,,N,N,,Y,N,N,,Y,,,1,,,,,,,0.85,kilograms,,3.75,2.5,Funko Pop! Games: Overwatch Action Figure - Tracer,1,0.5,2.5,en_US,Funko,,FUCU9,,,,9298,,1,,,,toy_ordering_channel,,20-Nov-16,TOYS_AND_GAMES,6335,,,,,,,,FUCU9,Funko,,,,,,unisex,,6.51E+11,,,,,,,inches,3.499999996,6.199999994,0.25,pounds,4.599999995,,1-Mar-16,10-Mar-18,N,9-Mar-18,5936,
